경도,위도
127.06430362934223,37.6347413872718
127.06531612934224,37.6347413872718
127.06632862934224,37.6347413872718
127.06734112934224,37.6347413872718
127.06835362934224,37.6347413872718
127.06936612934224,37.6347413872718
127.07037862934224,37.6347413872718
127.07139112934225,37.6347413872718
127.07240362934225,37.6347413872718
127.06227862934225,37.635549587271804
127.06329112934225,37.635549587271804
127.06430362934223,37.635549587271804
127.06531612934224,37.635549587271804
127.06632862934224,37.635549587271804
127.06734112934224,37.635549587271804
127.06835362934224,37.635549587271804
127.06936612934224,37.635549587271804
127.07037862934224,37.635549587271804
127.07139112934225,37.635549587271804
127.07240362934225,37.635549587271804
127.07341612934223,37.635549587271804
127.07442862934224,37.635549587271804
127.06126612934224,37.6363577872718
127.06227862934225,37.6363577872718
127.06329112934225,37.6363577872718
127.06430362934223,37.6363577872718
127.06531612934224,37.6363577872718
127.06632862934224,37.6363577872718
127.06734112934224,37.6363577872718
127.06835362934224,37.6363577872718
127.06936612934224,37.6363577872718
127.07037862934224,37.6363577872718
127.07139112934225,37.6363577872718
127.07240362934225,37.6363577872718
127.07341612934223,37.6363577872718
127.07442862934224,37.6363577872718
127.07544112934224,37.6363577872718
127.06126612934224,37.6371659872718
127.06227862934225,37.6371659872718
127.06329112934225,37.6371659872718
127.06430362934223,37.6371659872718
127.06531612934224,37.6371659872718
127.06632862934224,37.6371659872718
127.06734112934224,37.6371659872718
127.06835362934224,37.6371659872718
127.06936612934224,37.6371659872718
127.07037862934224,37.6371659872718
127.07139112934225,37.6371659872718
127.07240362934225,37.6371659872718
127.07341612934223,37.6371659872718
127.07442862934224,37.6371659872718
127.07544112934224,37.6371659872718
127.06025362934224,37.6379741872718
127.06126612934224,37.6379741872718
127.06227862934225,37.6379741872718
127.06329112934225,37.6379741872718
127.06430362934223,37.6379741872718
127.06531612934224,37.6379741872718
127.06632862934224,37.6379741872718
127.06734112934224,37.6379741872718
127.06835362934224,37.6379741872718
127.06936612934224,37.6379741872718
127.07037862934224,37.6379741872718
127.07139112934225,37.6379741872718
127.07240362934225,37.6379741872718
127.07341612934223,37.6379741872718
127.07442862934224,37.6379741872718
127.07544112934224,37.6379741872718
127.07645362934224,37.6379741872718
127.05924112934224,37.6387823872718
127.06025362934224,37.6387823872718
127.06126612934224,37.6387823872718
127.06227862934225,37.6387823872718
127.06329112934225,37.6387823872718
127.06430362934223,37.6387823872718
127.06531612934224,37.6387823872718
127.06632862934224,37.6387823872718
127.06734112934224,37.6387823872718
127.06835362934224,37.6387823872718
127.06936612934224,37.6387823872718
127.07037862934224,37.6387823872718
127.07139112934225,37.6387823872718
127.07240362934225,37.6387823872718
127.07341612934223,37.6387823872718
127.07442862934224,37.6387823872718
